Pressione, Can A in funzione di Posizione, Can 1 e 2, Raccolta #3
Posizione, Can 1 e 2 ( m )	Pressione, Can A ( kPa )
5,625000E-4	0,322
5,625000E-4	0,327
5,625000E-4	0,327
5,625000E-4	0,327
5,625000E-4	0,327
5,625000E-4	0,327
5,625000E-4	0,327
5,625000E-4	0,327
5,625000E-4	0,327
5,625000E-4	0,327
5,625000E-4	0,327
5,625000E-4	0,327
5,625000E-4	0,327
5,625000E-4	0,327
5,625000E-4	0,327
5,625000E-4	0,327
5,625000E-4	0,327
5,625000E-4	0,327
5,625000E-4	0,327
5,625000E-4	0,327
5,625000E-4	0,327
5,625000E-4	0,327
5,625000E-4	0,327
5,625000E-4	0,327
5,000000E-4	0,327
5,000000E-4	0,327
5,000000E-4	0,327
5,000000E-4	0,327
5,000000E-4	0,331
5,000000E-4	0,331
5,000000E-4	0,331
5,000000E-4	0,327
5,000000E-4	0,327
5,000000E-4	0,327
5,000000E-4	0,327
5,000000E-4	0,327
5,000000E-4	0,327
5,000000E-4	0,331
5,000000E-4	0,327
5,000000E-4	0,331
5,000000E-4	0,331
5,000000E-4	0,327
5,000000E-4	0,331
5,000000E-4	0,327
5,000000E-4	0,327
5,000000E-4	0,327
5,000000E-4	0,327
5,000000E-4	0,327
5,000000E-4	0,331
5,000000E-4	0,327
5,000000E-4	0,331
5,000000E-4	0,327
5,000000E-4	0,331
5,000000E-4	0,327
5,000000E-4	0,327
5,000000E-4	0,327
5,000000E-4	0,327
5,000000E-4	0,327
5,000000E-4	0,331
5,000000E-4	0,327
5,000000E-4	0,327
5,000000E-4	0,327
5,000000E-4	0,327
5,000000E-4	0,327
5,000000E-4	0,331
5,000000E-4	0,327
5,000000E-4	0,327
5,000000E-4	0,327
4,375000E-4	0,331
4,375000E-4	0,327
4,375000E-4	0,327
4,375000E-4	0,327
4,375000E-4	0,327
4,375000E-4	0,327
4,375000E-4	0,327
4,375000E-4	0,327
4,375000E-4	0,327
4,375000E-4	0,327
4,375000E-4	0,327
4,375000E-4	0,327
4,375000E-4	0,327
4,375000E-4	0,327
4,375000E-4	0,327
4,375000E-4	0,327
4,375000E-4	0,322
4,375000E-4	0,327
4,375000E-4	0,327
4,375000E-4	0,327
4,375000E-4	0,322
4,375000E-4	0,327
4,375000E-4	0,322
4,375000E-4	0,327
4,375000E-4	0,322
4,375000E-4	0,327
4,375000E-4	0,327
4,375000E-4	0,327
4,375000E-4	0,327
4,375000E-4	0,327
4,375000E-4	0,322
4,375000E-4	0,327
4,375000E-4	0,322
4,375000E-4	0,327
4,375000E-4	0,322
4,375000E-4	0,327
4,375000E-4	0,322
4,375000E-4	0,327
4,375000E-4	0,322
4,375000E-4	0,327
4,375000E-4	0,322
4,375000E-4	0,327
4,375000E-4	0,322
4,375000E-4	0,327
4,375000E-4	0,322
4,375000E-4	0,322
4,375000E-4	0,322
4,375000E-4	0,327
4,375000E-4	0,322
4,375000E-4	0,327
4,375000E-4	0,322
4,375000E-4	0,322
4,375000E-4	0,322
4,375000E-4	0,322
3,750000E-4	0,322
3,750000E-4	0,327
3,750000E-4	0,322
3,750000E-4	0,327
3,750000E-4	0,322
3,750000E-4	0,322
3,750000E-4	0,322
3,750000E-4	0,327
3,750000E-4	0,322
3,750000E-4	0,327
3,750000E-4	0,322
3,750000E-4	0,327
3,750000E-4	0,322
3,750000E-4	0,327
3,750000E-4	0,322
3,750000E-4	0,327
3,750000E-4	0,322
3,750000E-4	0,327
3,750000E-4	0,322
3,750000E-4	0,327
3,750000E-4	0,322
3,750000E-4	0,327
3,750000E-4	0,322
3,750000E-4	0,327
3,750000E-4	0,322
3,750000E-4	0,327
3,750000E-4	0,322
3,750000E-4	0,327
3,750000E-4	0,322
3,750000E-4	0,327
3,750000E-4	0,322
3,750000E-4	0,327
3,750000E-4	0,322
3,750000E-4	0,327
3,750000E-4	0,322
3,750000E-4	0,327
3,750000E-4	0,322
3,750000E-4	0,327
3,750000E-4	0,322
3,750000E-4	0,327
3,750000E-4	0,327
3,750000E-4	0,327
3,750000E-4	0,322
3,750000E-4	0,322
3,750000E-4	0,322
3,750000E-4	0,327
3,750000E-4	0,322
3,750000E-4	0,327
3,750000E-4	0,327
3,750000E-4	0,327
3,125000E-4	0,322
3,125000E-4	0,327
3,125000E-4	0,322
3,125000E-4	0,322
3,125000E-4	0,322
3,125000E-4	0,327
3,125000E-4	0,322
3,125000E-4	0,327
3,125000E-4	0,327
3,125000E-4	0,327
3,125000E-4	0,327
3,125000E-4	0,327
3,125000E-4	0,322
3,125000E-4	0,322
3,125000E-4	0,322
3,125000E-4	0,327
3,125000E-4	0,322
3,125000E-4	0,327
3,125000E-4	0,322
3,125000E-4	0,327
3,125000E-4	0,322
3,125000E-4	0,327
3,125000E-4	0,322
3,125000E-4	0,327
3,125000E-4	0,327
3,125000E-4	0,327
3,125000E-4	0,322
3,125000E-4	0,327
3,125000E-4	0,322
3,125000E-4	0,327
3,125000E-4	0,327
3,125000E-4	0,327
3,125000E-4	0,322
3,125000E-4	0,327
3,125000E-4	0,322
3,125000E-4	0,327
3,125000E-4	0,327
3,125000E-4	0,327
3,125000E-4	0,322
3,125000E-4	0,327
3,125000E-4	0,322
3,125000E-4	0,327
3,125000E-4	0,322
3,125000E-4	0,327
3,125000E-4	0,322
3,125000E-4	0,327
3,125000E-4	0,322
3,125000E-4	0,327
3,125000E-4	0,327
2,500000E-4	0,327
2,500000E-4	0,327
2,500000E-4	0,327
2,500000E-4	0,327
2,500000E-4	0,327
2,500000E-4	0,322
2,500000E-4	0,327
2,500000E-4	0,322
2,500000E-4	0,327
2,500000E-4	0,322
2,500000E-4	0,327
2,500000E-4	0,327
2,500000E-4	0,327
2,500000E-4	0,322
2,500000E-4	0,327
2,500000E-4	0,322
2,500000E-4	0,327
2,500000E-4	0,322
2,500000E-4	0,327
2,500000E-4	0,322
2,500000E-4	0,327
2,500000E-4	0,327
2,500000E-4	0,327
2,500000E-4	0,322
2,500000E-4	0,327
2,500000E-4	0,322
2,500000E-4	0,327
2,500000E-4	0,322
2,500000E-4	0,327
2,500000E-4	0,322
2,500000E-4	0,327
2,500000E-4	0,322
2,500000E-4	0,327
2,500000E-4	0,327
2,500000E-4	0,327
2,500000E-4	0,322
2,500000E-4	0,322
2,500000E-4	0,322
2,500000E-4	0,327
2,500000E-4	0,322
2,500000E-4	0,327
2,500000E-4	0,322
2,500000E-4	0,327
2,500000E-4	0,322
2,500000E-4	0,322
2,500000E-4	0,322
2,500000E-4	0,327
2,500000E-4	0,322
2,500000E-4	0,327
2,500000E-4	0,322
2,500000E-4	0,322
2,500000E-4	0,322
2,500000E-4	0,322
2,500000E-4	0,322
2,500000E-4	0,327
1,875000E-4	0,322
1,875000E-4	0,327
1,875000E-4	0,322
1,875000E-4	0,322
1,875000E-4	0,322
1,875000E-4	0,322
1,875000E-4	0,322
1,875000E-4	0,322
1,875000E-4	0,322
1,875000E-4	0,327
1,875000E-4	0,322
1,875000E-4	0,322
1,875000E-4	0,322
1,875000E-4	0,327
1,875000E-4	0,322
1,875000E-4	0,327
1,875000E-4	0,322
1,875000E-4	0,327
1,875000E-4	0,322
1,875000E-4	0,327
1,875000E-4	0,327
1,875000E-4	0,327
1,875000E-4	0,322
1,875000E-4	0,327
1,875000E-4	0,327
1,875000E-4	0,327
1,875000E-4	0,322
1,875000E-4	0,322
1,875000E-4	0,322
1,875000E-4	0,327
1,875000E-4	0,322
1,875000E-4	0,327
1,875000E-4	0,322
1,875000E-4	0,327
1,875000E-4	0,322
1,875000E-4	0,327
1,875000E-4	0,327
1,875000E-4	0,327
1,875000E-4	0,322
1,875000E-4	0,327
1,875000E-4	0,322
1,875000E-4	0,327
1,875000E-4	0,322
1,875000E-4	0,327
1,875000E-4	0,327
1,875000E-4	0,327
1,875000E-4	0,327
1,875000E-4	0,327
1,875000E-4	0,327
1,875000E-4	0,327
1,250000E-4	0,322
1,250000E-4	0,327
1,250000E-4	0,322
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,322
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,331
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,327
1,250000E-4	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,331
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,331
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,322
6,250000E-5	0,327
6,250000E-5	0,322
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,322
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
6,250000E-5	0,327
0,000000	0,327
0,000000	0,322
0,000000	0,327
0,000000	0,327
0,000000	0,327
0,000000	0,327
0,000000	0,327
0,000000	0,327
0,000000	0,327
0,000000	0,322
0,000000	0,327
0,000000	0,327
0,000000	0,327
0,000000	0,327
0,000000	0,327
0,000000	0,327
0,000000	0,327
0,000000	0,327
0,000000	0,327
0,000000	0,327
0,000000	0,327
0,000000	0,331
0,000000	0,327
0,000000	0,327
0,000000	0,327
0,000000	0,331
0,000000	0,327
0,000000	0,331
0,000000	0,331
0,000000	0,331
0,000000	0,331
0,000000	0,331
0,000000	0,331
0,000000	0,331
0,000000	0,331
0,000000	0,336
0,000000	0,331
0,000000	0,331
0,000000	0,331
0,000000	0,331
0,000000	0,331
0,000000	0,331
0,000000	0,331
0,000000	0,331
0,000000	0,331
0,000000	0,331
0,000000	0,331
0,000000	0,331
0,000000	0,331
-6,250000E-5	0,331
-6,250000E-5	0,331
-6,250000E-5	0,331
-6,250000E-5	0,331
-6,250000E-5	0,336
-6,250000E-5	0,336
-6,250000E-5	0,331
-6,250000E-5	0,327
-6,250000E-5	0,331
-6,250000E-5	0,331
-6,250000E-5	0,331
-6,250000E-5	0,331
-6,250000E-5	0,331
-6,250000E-5	0,331
-6,250000E-5	0,331
-6,250000E-5	0,331
-6,250000E-5	0,327
-6,250000E-5	0,327
-6,250000E-5	0,331
-6,250000E-5	0,327
-6,250000E-5	0,331
-6,250000E-5	0,331
-6,250000E-5	0,331
-6,250000E-5	0,331
-6,250000E-5	0,327
-6,250000E-5	0,327
-6,250000E-5	0,327
-6,250000E-5	0,327
-6,250000E-5	0,331
-6,250000E-5	0,327
-6,250000E-5	0,331
-6,250000E-5	0,327
-6,250000E-5	0,327
-6,250000E-5	0,327
-6,250000E-5	0,327
-6,250000E-5	0,331
-6,250000E-5	0,331
-6,250000E-5	0,327
-6,250000E-5	0,331
-6,250000E-5	0,327
-6,250000E-5	0,327
-6,250000E-5	0,327
-6,250000E-5	0,327
-6,250000E-5	0,327
-6,250000E-5	0,327
-6,250000E-5	0,327
-6,250000E-5	0,327
-6,250000E-5	0,327
-6,250000E-5	0,327
-6,250000E-5	0,327
-6,250000E-5	0,327
-6,250000E-5	0,327
-6,250000E-5	0,327
-6,250000E-5	0,327
-6,250000E-5	0,327
-6,250000E-5	0,327
-6,250000E-5	0,327
-6,250000E-5	0,327
-6,250000E-5	0,327
-6,250000E-5	0,327
-6,250000E-5	0,327
-6,250000E-5	0,327
-6,250000E-5	0,327
-6,250000E-5	0,327
-6,250000E-5	0,327
-6,250000E-5	0,327
-6,250000E-5	0,327
-6,250000E-5	0,327
-6,250000E-5	0,327
-6,250000E-5	0,327
-6,250000E-5	0,327
-6,250000E-5	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,322
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,331
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,331
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,250000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,331
-1,875000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,331
-1,875000E-4	0,327
-1,875000E-4	0,331
-1,875000E-4	0,327
-1,875000E-4	0,331
-1,875000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,331
-1,875000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,327
-1,875000E-4	0,327
